,negative_prob,positive_prob
schwachpunkt,0.9530444207625676,0.020667023199367203
sexualisierte,0.999988397653142,0.002320976870010391
gewaltdelikten,0.9483570694191942,0.06977063913456137
vernichtungsfeldzug,0.9883693439424004,0.009419925887160644
herdprämie,0.9341158821982956,0.02595520153747013
feldzug,0.9910511878798732,0.006497738238466178
tendieren,0.9326624461298552,0.027714724527235376
demütigung,0.999997397756704,0.002481529458036333
vertagung,0.9522678060577364,0.04343618339162112
überzogen,0.9660481222864596,0.05009067525891865
verschlechternde,0.9508729611325294,0.07059870222335027
guantanamo,0.9930119596959279,0.002603336046068554
reflexartig,0.9999967779222322,0.0016233378672171688
ausgeblendet,0.966348279523492,0.03581088144823015
kostenvorbehalt,0.9330046184638158,0.028686388689889587
desinformation,0.9933552613183616,0.009076746949480305
wachstumsschwäche,0.9999965955274828,0.0007391620687794267
drogenmafia,0.9363812033013827,0.08874367951386829
unparlamentarisch,0.9662340298225536,0.06969822846889177
geparkt,0.9575832111599458,0.04355220628065205
wegzuducken,0.9449155659972212,0.08820999596758232
drakonischen,0.9940920953172454,0.008131745892415323
machtübernahme,0.9515977702593821,0.03455259327807038
abertausende,0.990885710205383,0.016651577982875657
aufkommenden,0.9552364629094708,0.05158623299610493
gepennt,0.9581950963600842,0.05435761120311956
raubzug,0.9327177575983638,0.059775749766915375
diskriminierungen,0.9950603527437526,0.013314492837094448
autokraten,0.9512286819502732,0.052966208816199095
opferzahlen,0.9400902759725548,0.029783131732492963
missstand,0.9680867348725372,0.021443324246543587
zurückgewiesen,0.97128276069965,0.039510861556659935
mifegyne,0.9756842202381208,0.018964383906972342
einäugig,0.985552861485844,0.017977020035037844
grausamkeiten,0.990580845305939,0.023639623582580024
krisenverschärfend,0.9774196110939778,0.033516504381021925
schweinerei,0.982494189871564,0.009727003531205291
islamistischer,0.9955641076008804,0.009418646062561755
bejammern,0.9395697836657,0.0731229633961482
sammelunterkünften,0.9930151515356812,0.0025603709167147898
auseinanderbrechen,0.9574341592517629,0.031971781592693066
mängeln,0.9913153123799988,0.018028635234455772
kollaps,0.9872979406573068,0.03004529903789848
manege,0.967794033233596,0.02614462573666667
sozialhilfeträgern,0.951949860060733,0.02673333759157959
widersprüche,0.9682086076895648,0.027490051134388776
scheindebatten,0.9912390726108798,0.012328043881611716
wehrlosigkeit,0.9524558397430988,0.04970148780923225
abgraben,0.937428619515768,0.06714319002879636
ausgeklammert,0.9881107199146856,0.011108193375745208
chronische,0.9959987135277858,0.0022440839320883696
komplikationen,0.9944691389631352,0.00571488429804614
rechtsunsicherheit,0.9486447431785048,0.059057147802237614
pfusch,0.9837943089382991,0.02016524741695125
sprengstoff,0.9342291549188962,0.06848183622743466
bewohnten,0.9565692022400404,0.04114692630504671
sonders,0.9319937135329052,0.05180037162089604
herbei,0.9946579341874486,0.01504270327816796
sturheit,0.9399399445061426,0.05356775826545114
diffamierend,0.96613046696413,0.030568015262859568
gao,0.9636522031596876,0.00565014608156236
finanznot,0.9750154399343848,0.007692327360221156
überforderung,0.986973474186855,0.017138008126375018
herschieben,0.9415730906192656,0.0661475477736327
missverständlichen,0.9303045031302176,0.0754395448514317
zwangsehen,0.9999983414843108,0.004123828032077221
schusslinie,0.9630927736154016,0.015908138901652304
ltte,0.9671686911698436,0.027585689539357475
stress,0.9867200291387748,0.004806890443304493
repressionen,0.9999911649581944,0.004778063050939367
verdachts,0.9905483293036976,0.00520181992394135
verurteilter,0.93102658791864,0.0628444184096854
endlosen,0.9969437536553498,0.01058776912461496
ausgelöste,0.9474191384478332,0.058101409423528774
genozid,0.9999909675002,0.002479720255738573
doppelstrukturen,0.9650583474937912,0.05473196235612248
schleuserbanden,0.9948405875375548,0.016533392975077478
auseinandergehen,0.9538730203938768,0.02678559840060129
sozialgerichte,0.961434019703358,0.039485098304313716
klimakatastrophe,0.9999966248318362,0.0019767831893744664
sterbens,0.9950128031455868,0.013754751699571232
leiharbeitsbranche,0.9745844293625512,0.01723475655286823
rassistischer,0.9962787522172798,0.007184171116873173
braune,0.98061897401835,0.014921415173220669
manövriert,0.9902749177767732,0.013570651782271528
enthemmten,0.9316084069435288,0.035180493381900664
belasteten,0.99432952089293,0.010917961161237584
klimaveränderung,0.9714588728330468,0.051737802609671375
auseinandergerissen,0.9353908288455638,0.10484382076031737
vorbeireden,0.9720269168935384,0.04805188962786803
überlangen,0.9613439933855976,0.033554353279902506
bürokraten,0.9878318054194156,0.016614775867335042
hinnimmt,0.9961439244320393,0.006045322017069529
despoten,0.9653673129905308,0.04376833878038357
versagens,0.9685482468258529,0.061778026597287775
zusatzbeiträgen,0.9449366492431136,0.06435313783129243
verbreiteten,0.9687406435832294,0.029420002260051974
ziemliches,0.9573725492021348,0.03145001183905497
ewiger,0.9417865053759044,0.054251795969486434
strafanzeige,0.9669632287545176,0.007044141060411244
qual,0.95946196973469,0.0373979829722169
klimakollaps,0.9627845041084868,0.04607320937895217
verwischen,0.9930562538030886,0.008692312811292478
regenfälle,0.9690833178010381,0.02272443130657317
verkehrsinfarkt,0.9533629524225304,0.027368400076908984
blanken,0.9960528014957944,0.015465456068896178
zuwider,0.9740242867907094,0.022839286629393142
schröderregierung,0.9430584956316184,0.03667539661641376
proteste,0.9483861848126196,0.07303852317941609
bluthochdruck,0.9821855535912654,0.003945901003336743
waffenexport,0.9625718812102028,0.011187892041572795
demos,0.9784456466548004,0.023553071511958568
herzinfarkt,0.9485487114842762,0.005817788374744436
krawall,0.9589075228474444,0.0403281243645207
verschwundene,0.954389013643444,0.02657197562512557
nackt,0.9627352721254824,0.01341312341429025
vergifteten,0.9437624432359452,0.04134546845524383
unterschwellig,0.935922189466395,0.06926752455522532
neonazistischer,0.9441713535836704,0.07758042069268528
allzuoft,0.9637879816906616,0.03215840425628639
vermischen,0.9357461885725556,0.03544027431222135
verdeckter,0.9570420371280643,0.07175083676998747
endlose,0.9570289340164756,0.10525846014797548
ausmaße,0.9479139590024792,0.02948244538536483
jugendkriminalität,0.991048520320618,0.006479737969039229
umweltverschmutzung,0.9954062525392904,0.0022454888816966995
nahrungsmittelknappheit,0.9734567930132022,0.01714400482229761
brandstiftung,0.9966699371380942,0.0025614629913041594
absichtsvoll,0.9362372952370396,0.05505214126849595
glatteis,0.98184502445554,0.01732223009403528
erschütterungen,0.934133312394236,0.08822556486629207
irrtümer,0.9972105973793192,0.011778002392991984
schocks,0.9925291502768882,0.008389248131036803
hüllen,0.9721331487298212,0.016791835453691752
winkelzüge,0.9538490960771832,0.02856249191959308
regelungslücken,0.950888990952482,0.11125005568690537
aufzublasen,0.9431220976609817,0.09907349893936827
manipulation,0.9848661407692508,0.02873409289134504
unrichtigen,0.9305785547557448,0.12186647930355098
verhöre,0.9408229339466668,0.022734363119227673
hungernder,0.9338375880693408,0.13190335683025914
sparzwängen,0.9301734724568916,0.07350197699391108
unkenntnis,0.9807391605036576,0.032691792267489264
reflexe,0.9824753430587146,0.012680592389038287
verpulvert,0.9842249508884152,0.043122258291580416
ernteausfälle,0.9805150735480256,0.03246698974407817
legendenbildung,0.9714916323406304,0.034929381845047056
regulierungswut,0.9911563563337626,0.007890662699213725
klimakrise,0.9999938200226844,0.00519438286773817
worthülsen,0.95738782151263,0.0875734872517777
unabgestimmten,0.9576611479730568,0.096355042742195
schicksalen,0.9455604195952632,0.07315432203516095
herunterkommen,0.9334305195785249,0.0673704914078913
uranmunition,0.9799554412051448,0.014434340220777704
abzocke,0.994993590272876,0.013034356191861749
abschiebt,0.9797058789257584,0.016190811960977256
wechselnden,0.9306609927621651,0.1443958615358815
karriereknick,0.9780777110725816,0.014015802574789423
schuldenspirale,0.984737378846522,0.015019004478474422
festgesetzte,0.9754784508944446,0.020244746808138217
auswüchse,0.9999998308905921,0.0005677976012959115
vorherrschaft,0.9883939632499024,0.008398178573426974
massakriert,0.9907633113762712,0.013670587837789593
akzeptanzkrise,0.9743213625779856,0.03150178643658355
lampedusa,0.9576852593519232,0.008437404311538074
hinterherzulaufen,0.9544793725432329,0.06568975669729135
knüppel,0.9862652594019428,0.01802909640868199
usarmee,0.9461627866507196,0.011090837890544958
spatzen,0.9739865429646308,0.009527508925688264
krebskranken,0.936159920203696,0.061351172970162425
folterungen,0.9392543125795504,0.05190829398985502
weltfremd,0.9960055008737938,0.01043734425392336
schläger,0.9660338469786232,0.02261416681098081
widersprüchen,0.9931103975782156,0.021177400015870654
egoismus,0.9366473160251694,0.11837769299428184
auseinandergegangen,0.9633691995715228,0.014882574009431881
sanken,0.9307716289238269,0.05698694561948656
debakel,0.9359663513944384,0.022168613961195363
nationalsozialisten,0.9846402547027632,0.01306188313034835
wiegenden,0.9855994172966371,0.012251451481954927
sande,0.9872197300887512,0.0014349218538343047
kzs,0.9483326822889978,0.0246631422343916
port,0.9892039257437076,0.007668721984490752
dermaßen,0.9879927595156645,0.0017256972075437133
schlittern,0.9651846960716344,0.020069003877018828
kinderhandel,0.9760727291089804,0.03281973081709038
fundamentalopposition,0.9664764490281328,0.0285521933503284
maul,0.962785725279342,0.007842269272331856
arbeitsverbot,0.9759874247203144,0.006444897681698127
laxe,0.9683366116386306,0.043927230038272536
blanker,0.9350609597485704,0.09412518804028656
versinkt,0.9999993019541268,0.0003801196906379278
südsudanesische,0.990861782837294,0.03299574698250829
konstruierte,0.9528963203248041,0.0678994270468878
sät,0.9720355065332682,0.05199454656456291
weiterreden,0.9579721460671652,0.021951751545540524
ethnischen,0.9322174602119752,0.09830797247378543
zigtausende,0.9358254587322471,0.09454339266818583
austerität,0.9320015872315616,0.04624161645294661
verfassungswidrigkeit,0.9902276819974548,0.005123323550849493
renationalisierung,0.9834753630131,0.011291568682888805
auflehnung,0.98121562991205,0.012953423791089849
ahaus,0.9651548654324832,0.008018911979953244
randgruppen,0.9467697286274512,0.029610444973371727
wildwuchs,0.9999978067586204,0.00032041371338955
balken,0.9883539205016844,0.0039846197043079965
überwachungsmaßnahmen,0.9699094441197124,0.013766656420203959
tanklaster,0.9610491526733947,0.0313667475234253
sexualstraftäter,0.999996036162923,0.0018756381332096844
falschaussage,0.9490982462529436,0.0206765636950014
zwischenfällen,0.9619670496158704,0.03780413823910781
kommunalfeindliche,0.9835394915769752,0.02410567673648289
berufsverbote,0.972689695022106,0.0326771144320733
verüben,0.9946048570173084,0.01175467254947846
obdachlosen,0.98323022939006,0.010965667957508526
glaubwürdigkeitsverlust,0.9727182356372108,0.029043660270828414
anarchie,0.9949381044851372,0.012909982879226305
kinderaugen,0.9313503221973876,0.060533522971031276
dramen,0.9611205338695932,0.03261224060271181
radikalisiert,0.9858542577417502,0.01876699888288058
zusammenbricht,0.9697461935196862,0.047437684964239515
unterernährt,0.9963482025445044,0.011011397891270432
dumpfen,0.9855756283630022,0.016802355847738055
terrorbanden,0.9898800488284032,0.009217827921427042
vergraben,0.94630178062962,0.07622467457591536
minirenten,0.9489974321251972,0.06711117653817023
ursächlich,0.9671812868500154,0.02394010670097552
kropf,0.9454854801740178,0.008116479227935224
verdummung,0.944417140675232,0.0819876952626219
serbische,0.9446033948096728,0.1145143583757506
überregulierungen,0.9491380785499738,0.09974286731659586
psychischer,0.9448832011053296,0.02691281144622249
zentralafrikanische,0.9324952281316491,0.03842039330623558
konfliktpotenzial,0.9747916506731884,0.02172414778033594
abgeraten,0.9707696191287024,0.0167835115085809
aufrüstung,0.9689178229156152,0.03366055487238525
purer,0.9712077173442022,0.04833496357384049
versickert,0.9999932531252728,0.0014015983738479925
ablehnungen,0.9433913315158364,0.05735895931068341
perspektivlosigkeit,0.9974314860553682,0.0035789232315254133
bombe,0.9667934082696394,0.004301801787654765
scheue,0.9754890420186902,0.03205702926450811
angriffskriege,0.9757943710870248,0.014849929335883132
ungemach,0.9917716564391064,0.006804997581570565
schwarzgeld,0.9362118104127102,0.03618308875011455
arbeitsplatzbesitzer,0.9645255679451992,0.02688199842704955
unhaltbare,0.9971419976255158,0.008138341251058234
abstruse,0.9999906710934129,0.004349419824777628
schutzlücke,0.9527979795968132,0.06402311769038234
traumatisierten,0.9958577688132674,0.01184625465141058
castortransporten,0.9574393592664756,0.01430377645756524
unkollegial,0.9828140318123222,0.03335412022272415
säen,0.9564013267096032,0.08360966311342788
reflex,0.9590768979366744,0.015230222743194232
krankheitsbilder,0.9814474712408701,0.012809145937973441
schleichenden,0.9999822509699364,0.005436256580912517
luftangriffe,0.9999991262432704,0.000762940695911179
lohndumpings,0.9455426895609648,0.1000410611320455
verrechtlichung,0.9695387340928856,0.06748107015613974
dubiose,0.9661127605104616,0.07773135348109332
sudanesischen,0.9833311308335668,0.017185770025926382
volksverdummung,0.9963147694402816,0.0058852575048138475
verrat,0.9736766323367612,0.029227139983645293
bürgerkriege,0.9999993873260978,0.0008044566668273692
attacke,0.9767675847096412,0.015506213767298181
anschuldigungen,0.9999999557532936,0.000102898331199109
irreführenden,0.9314465851797624,0.02497976337515461
steuermindereinnahmen,0.9775316577932246,0.019957623654208213
naziverbrechen,0.9564975126434291,0.036175695343111366
beförderungsstau,0.9999960979877791,0.0005681840045956554
arzneimittelbudget,0.9566632694880808,0.005796309681302908
naziregime,0.9362859537810144,0.03748858104729027
herausgerechnet,0.9648090762723178,0.020301799787462924
wegräumen,0.9557096088587274,0.1028284588325096
durchkommen,0.9373976056516192,0.0868987729755172
gewaltexzessen,0.9461774265199788,0.0286946996488446
desaströsen,0.991166059351712,0.017979969742024322
zwischenfälle,0.9921106131368754,0.0033793759154068068
strudel,0.9999983395565436,0.0002917938530596621
